date,store,item,inventory_position,reorder_point,target_inventory,recommended_order_qty,arrival_date
2018-01-19,1,31,344.86999999999995,368.49,740.67,396.0,2018-01-26
2018-01-28,1,31,338.4699999999999,381.89,754.0699999999999,416.0,2018-02-04
2018-02-05,1,31,398.61999999999995,399.88,772.0699999999999,374.0,2018-02-12
2018-02-13,1,31,391.9699999999999,396.64,768.8199999999999,377.0,2018-02-20
2018-02-21,1,31,392.33,392.57,764.76,373.0,2018-02-28
2018-02-28,1,31,435.96999999999997,453.3,825.48,390.0,2018-03-07
2018-03-07,1,31,435.88,453.19,825.38,390.0,2018-03-14
2018-03-14,1,31,435.91,453.53,825.72,390.0,2018-03-21
2018-03-21,1,31,435.5900000000001,452.21,824.39,389.0,2018-03-28
2018-03-29,1,31,379.39000000000016,435.42,807.6099999999999,429.0,2018-04-05
2018-01-01,1,32,255.07,276.39,556.33,302.0,2018-01-08
2018-01-10,1,32,269.05,278.61,558.54,290.0,2018-01-17
2018-01-19,1,32,260.26,280.54,560.47,301.0,2018-01-26
2018-01-28,1,32,252.64999999999998,292.18,572.12,320.0,2018-02-04
2018-02-05,1,32,300.78999999999996,301.09,581.03,281.0,2018-02-12
2018-02-13,1,32,295.21,303.27,583.2,288.0,2018-02-20
2018-02-21,1,32,294.89000000000004,302.21,582.1500000000001,288.0,2018-02-28
2018-02-28,1,32,329.25,351.02,630.95,302.0,2018-03-07
2018-03-07,1,32,328.82,352.04,631.97,304.0,2018-03-14
2018-03-14,1,32,329.34999999999997,352.0,631.9300000000001,303.0,2018-03-21
2018-03-21,1,32,328.91999999999996,352.12,632.06,304.0,2018-03-28
2018-03-29,1,32,288.0599999999999,328.46,608.4,321.0,2018-04-05
2018-01-01,1,33,398.22,459.15,901.13,503.0,2018-01-08
2018-01-10,1,33,412.5300000000001,457.97,899.95,488.0,2018-01-17
2018-01-19,1,33,402.3100000000001,454.76,896.74,495.0,2018-01-26
2018-01-27,1,33,453.42000000000013,473.0,914.98,462.0,2018-02-03
2018-02-04,1,33,443.98000000000013,492.09,934.0699999999999,491.0,2018-02-11
2018-02-12,1,33,468.23000000000025,499.0,940.98,473.0,2018-02-19
2018-02-20,1,33,459.0300000000002,494.68,936.6600000000001,478.0,2018-02-27
2018-02-27,1,33,514.94,555.92,997.9,483.0,2018-03-06
2018-03-06,1,33,514.6200000000001,571.59,1013.57,499.0,2018-03-13
2018-03-13,1,33,514.6100000000001,569.84,1011.82,498.0,2018-03-20
2018-03-20,1,33,515.3400000000001,565.9,1007.88,493.0,2018-03-27
2018-03-28,1,33,449.74000000000007,514.53,956.51,507.0,2018-04-04
2018-01-01,1,34,149.14999999999998,171.35,335.37,187.0,2018-01-08
2018-01-10,1,34,158.18999999999994,176.43,340.44,183.0,2018-01-17
2018-01-19,1,34,155.54999999999993,175.76,339.78,185.0,2018-01-26
2018-01-27,1,34,173.79999999999993,182.7,346.71000000000004,173.0,2018-02-03
2018-02-04,1,34,169.1399999999999,189.95,353.96000000000004,185.0,2018-02-11
2018-02-12,1,34,177.7499999999999,193.69,357.71000000000004,180.0,2018-02-19
2018-02-20,1,34,174.58999999999986,192.66,356.66999999999996,183.0,2018-02-27
2018-02-27,1,34,196.78999999999988,220.06,384.08,188.0,2018-03-06
2018-03-06,1,34,196.59999999999985,221.5,385.51,189.0,2018-03-13
2018-03-12,1,34,221.89999999999986,226.08,390.1,169.0,2018-03-19
2018-03-18,1,34,218.37999999999985,223.98,387.99,170.0,2018-03-25
2018-03-26,1,34,175.22999999999988,195.89,359.90999999999997,185.0,2018-04-02
2018-01-01,1,35,379.46000000000004,425.44,843.6200000000001,465.0,2018-01-08
2018-01-10,1,35,394.94,421.06,839.24,445.0,2018-01-17
2018-01-19,1,35,384.44000000000005,421.44,839.6200000000001,456.0,2018-01-26
2018-01-27,1,35,431.4,440.24,858.4200000000001,428.0,2018-02-03
2018-02-04,1,35,424.94,456.1,874.28,450.0,2018-02-11
2018-02-12,1,35,444.32,458.3,876.47,433.0,2018-02-19
2018-02-20,1,35,437.84,458.23,876.4000000000001,439.0,2018-02-27
2018-02-27,1,35,488.45000000000005,513.08,931.26,443.0,2018-03-06
2018-03-06,1,35,488.23000000000013,521.83,940.01,452.0,2018-03-13
2018-03-13,1,35,488.25000000000017,525.46,943.6300000000001,456.0,2018-03-20
2018-03-20,1,35,488.6300000000002,524.29,942.47,454.0,2018-03-27
2018-03-28,1,35,426.6500000000002,488.02,906.2,480.0,2018-04-04
2018-01-01,1,36,442.87999999999994,492.43,979.6299999999999,537.0,2018-01-08
2018-01-10,1,36,459.7899999999999,496.36,983.56,524.0,2018-01-17
2018-01-19,1,36,448.14,498.23,985.42,538.0,2018-01-26
2018-01-27,1,36,501.26000000000005,509.06,996.26,495.0,2018-02-03
2018-02-04,1,36,493.69,532.25,1019.4499999999999,526.0,2018-02-11
2018-02-12,1,36,516.92,532.35,1019.55,503.0,2018-02-19
2018-02-20,1,36,510.25,528.82,1016.0199999999999,506.0,2018-02-27
2018-02-27,1,36,568.6,598.64,1085.83,518.0,2018-03-06
2018-03-06,1,36,569.14,608.9,1096.1,527.0,2018-03-13
2018-03-13,1,36,568.39,613.81,1101.0099999999998,533.0,2018-03-20
2018-03-20,1,36,568.74,610.92,1098.12,530.0,2018-03-27
2018-03-28,1,36,499.35,568.4,1055.59,557.0,2018-04-04
2018-01-01,1,37,168.91,176.73,361.74,193.0,2018-01-08
2018-01-11,1,37,162.13,179.06,364.07,202.0,2018-01-18
2018-01-21,1,37,152.76999999999998,174.46,359.46,207.0,2018-01-28
2018-01-30,1,37,185.72,190.43,375.44,190.0,2018-02-06
2018-02-08,1,37,178.94999999999996,189.73,374.73,196.0,2018-02-15
2018-02-17,1,37,172.29999999999995,191.87,376.87,205.0,2018-02-24
2018-02-25,1,37,193.52999999999997,209.9,394.90999999999997,202.0,2018-03-04
2018-03-05,1,37,200.35999999999993,220.31,405.30999999999995,205.0,2018-03-12
2018-03-12,1,37,220.43999999999988,222.11,407.12,187.0,2018-03-19
2018-03-19,1,37,220.7199999999999,221.38,406.38,186.0,2018-03-26
2018-03-27,1,37,195.9399999999999,220.37,405.38,210.0,2018-04-03
2018-01-01,1,38,469.11,518.04,1033.52,565.0,2018-01-08
2018-01-10,1,38,485.07000000000005,517.76,1033.24,549.0,2018-01-17
2018-01-19,1,38,474.2499999999999,514.69,1030.17,556.0,2018-01-26
2018-01-27,1,38,531.02,531.58,1047.0500000000002,517.0,2018-02-03
2018-02-04,1,38,522.0699999999999,565.51,1080.99,559.0,2018-02-11
2018-02-12,1,38,546.19,559.9,1075.38,530.0,2018-02-19
2018-02-20,1,38,538.2800000000001,558.38,1073.85,536.0,2018-02-27
2018-02-27,1,38,600.29,632.82,1148.29,548.0,2018-03-06
2018-03-06,1,38,599.88,641.42,1156.9,558.0,2018-03-13
2018-03-13,1,38,600.86,637.98,1153.46,553.0,2018-03-20
2018-03-20,1,38,600.2700000000001,641.87,1157.35,558.0,2018-03-27
2018-03-28,1,38,527.32,599.85,1115.33,589.0,2018-04-04
2018-01-01,1,39,254.84000000000003,282.28,561.51,307.0,2018-01-08
2018-01-10,1,39,267.64000000000004,284.65,563.88,297.0,2018-01-17
2018-01-19,1,39,259.25,286.98,566.21,307.0,2018-01-26
2018-01-27,1,39,291.23999999999995,292.58,571.8100000000001,281.0,2018-02-03
2018-02-04,1,39,286.88,309.29,588.52,302.0,2018-02-11
2018-02-12,1,39,299.63000000000005,314.57,593.8,295.0,2018-02-19
2018-02-20,1,39,295.21000000000004,313.86,593.09,298.0,2018-02-27
2018-02-27,1,39,329.3500000000001,357.57,636.8,308.0,2018-03-06
2018-03-06,1,39,329.77000000000015,363.2,642.4300000000001,313.0,2018-03-13
2018-03-13,1,39,329.58000000000015,364.4,643.63,315.0,2018-03-20
2018-03-20,1,39,330.19000000000017,366.03,645.26,316.0,2018-03-27
2018-03-28,1,39,288.85000000000014,329.25,608.48,320.0,2018-04-04
2018-01-01,1,40,169.63,185.04,370.82,202.0,2018-01-08
2018-01-10,1,40,180.92000000000002,190.22,376.0,196.0,2018-01-17
2018-01-19,1,40,176.64000000000004,190.0,375.79,200.0,2018-01-26
2018-01-28,1,40,169.42000000000004,197.95,383.73,215.0,2018-02-04
2018-02-05,1,40,202.15,205.15,390.93,189.0,2018-02-12
2018-02-13,1,40,198.13,207.14,392.93,195.0,2018-02-20
2018-02-21,1,40,198.43,205.01,390.8,193.0,2018-02-28
2018-02-28,1,40,221.32000000000002,240.22,426.01,205.0,2018-03-07
2018-03-07,1,40,221.00000000000003,235.07,420.85,200.0,2018-03-14
2018-03-14,1,40,220.82000000000005,236.46,422.24,202.0,2018-03-21
2018-03-21,1,40,221.25000000000006,237.91,423.69,203.0,2018-03-28
2018-03-29,1,40,193.10000000000008,220.68,406.46000000000004,214.0,2018-04-05
2018-01-01,1,41,127.14999999999999,145.23,285.86,159.0,2018-01-08
2018-01-10,1,41,137.61,148.11,288.74,152.0,2018-01-17
2018-01-19,1,41,136.23000000000002,144.4,285.03,149.0,2018-01-26
2018-01-27,1,41,150.26000000000002,153.69,294.33,145.0,2018-02-03
2018-02-04,1,41,147.8,156.18,296.81,150.0,2018-02-11
2018-02-13,1,41,138.74,154.55,295.18,157.0,2018-02-20
2018-02-22,1,41,135.42999999999995,155.08,295.71000000000004,161.0,2018-03-01
2018-03-01,1,41,169.63999999999993,180.38,321.02,152.0,2018-03-08
2018-03-08,1,41,169.5499999999999,179.79,320.41999999999996,151.0,2018-03-15
2018-03-15,1,41,169.02999999999992,180.02,320.65999999999997,152.0,2018-03-22
2018-03-22,1,41,169.2899999999999,179.0,319.63,151.0,2018-03-29
2018-03-30,1,41,146.28999999999994,168.9,309.53,164.0,2018-04-06
2018-01-01,1,42,212.52999999999997,215.29,446.99,235.0,2018-01-08
2018-01-11,1,42,201.75999999999996,216.1,447.8,247.0,2018-01-18
2018-01-21,1,42,190.21999999999997,212.03,443.74,254.0,2018-01-28
2018-01-30,1,42,230.73,233.67,465.38,235.0,2018-02-06
2018-02-08,1,42,220.25,233.14,464.85,245.0,2018-02-15
2018-02-17,1,42,212.77,233.19,464.89,253.0,2018-02-24
2018-02-25,1,42,240.9000000000001,254.78,486.49,246.0,2018-03-04
2018-03-05,1,42,246.4800000000001,266.83,498.53,253.0,2018-03-12
2018-03-13,1,42,243.95000000000007,270.1,501.81000000000006,258.0,2018-03-20
2018-03-21,1,42,242.5100000000001,270.14,501.84000000000003,260.0,2018-03-28
2018-03-29,1,42,240.6900000000001,272.58,504.28,264.0,2018-04-05
2018-01-01,1,43,295.97,319.14,643.87,348.0,2018-01-08
2018-01-10,1,43,311.07000000000005,320.16,644.9,334.0,2018-01-17
2018-01-19,1,43,304.18000000000006,323.33,648.06,344.0,2018-01-26
2018-01-28,1,43,293.49000000000007,337.42,662.1600000000001,369.0,2018-02-04
2018-02-05,1,43,347.81000000000006,350.39,675.13,328.0,2018-02-12
2018-02-13,1,43,343.55,350.24,674.98,332.0,2018-02-20
2018-02-21,1,43,342.52,351.72,676.46,334.0,2018-02-28
2018-02-28,1,43,381.3699999999999,407.4,732.14,351.0,2018-03-07
2018-03-07,1,43,381.53999999999985,405.93,730.6600000000001,350.0,2018-03-14
2018-03-14,1,43,382.1899999999998,403.73,728.47,347.0,2018-03-21
2018-03-21,1,43,382.0299999999998,402.47,727.21,346.0,2018-03-28
2018-03-29,1,43,334.4799999999999,381.33,706.06,372.0,2018-04-05
2018-01-01,1,44,169.82,197.51,384.76,215.0,2018-01-08
2018-01-10,1,44,180.38000000000002,198.52,385.77,206.0,2018-01-17
2018-01-19,1,44,177.24000000000004,197.04,384.3,208.0,2018-01-26
2018-01-27,1,44,198.53000000000006,207.35,394.6,197.0,2018-02-03
2018-02-04,1,44,193.62000000000006,213.45,400.7,208.0,2018-02-11
2018-02-12,1,44,203.51000000000005,211.94,399.19,196.0,2018-02-19
2018-02-20,1,44,199.19000000000003,214.77,402.02,203.0,2018-02-27
2018-02-27,1,44,222.89,242.77,430.02,208.0,2018-03-06
2018-03-06,1,44,223.6,246.49,433.74,211.0,2018-03-13
2018-03-13,1,44,223.57999999999998,248.91,436.15999999999997,213.0,2018-03-20
2018-03-20,1,44,223.14,245.38,432.64,210.0,2018-03-27
2018-03-28,1,44,195.45,222.72,409.98,215.0,2018-04-04
2018-01-01,1,45,463.56,511.03,1022.1700000000001,559.0,2018-01-08
2018-01-10,1,45,481.53000000000003,513.9,1025.04,544.0,2018-01-17
2018-01-19,1,45,467.56000000000006,514.95,1026.0900000000001,559.0,2018-01-26
2018-01-28,1,45,454.4200000000001,532.11,1043.24,589.0,2018-02-04
2018-02-05,1,45,540.2900000000001,561.63,1072.76,533.0,2018-02-12
2018-02-13,1,45,533.01,557.46,1068.5900000000001,536.0,2018-02-20
2018-02-21,1,45,532.57,554.89,1066.02,534.0,2018-02-28
2018-02-28,1,45,595.2300000000001,638.36,1149.4899999999998,555.0,2018-03-07
2018-03-07,1,45,595.4200000000002,639.35,1150.4899999999998,556.0,2018-03-14
2018-03-14,1,45,595.6000000000001,634.24,1145.38,550.0,2018-03-21
2018-03-21,1,45,594.9000000000003,637.33,1148.4699999999998,554.0,2018-03-28
2018-03-29,1,45,515.5100000000003,594.67,1105.81,591.0,2018-04-05
2018-01-01,1,46,338.33,370.45,741.51,404.0,2018-01-08
2018-01-10,1,46,354.19000000000005,370.14,741.21,388.0,2018-01-17
2018-01-19,1,46,343.01,370.72,741.79,399.0,2018-01-26
2018-01-28,1,46,334.56999999999994,387.78,758.8499999999999,425.0,2018-02-04
2018-02-05,1,46,396.52999999999986,401.26,772.3299999999999,376.0,2018-02-12
2018-02-13,1,46,389.7299999999999,400.64,771.71,382.0,2018-02-20
2018-02-21,1,46,390.2299999999999,398.8,769.8599999999999,380.0,2018-02-28
2018-02-28,1,46,434.71999999999986,458.37,829.4300000000001,395.0,2018-03-07
2018-03-07,1,46,434.6299999999999,455.57,826.6400000000001,393.0,2018-03-14
2018-03-14,1,46,435.33999999999986,458.73,829.8,395.0,2018-03-21
2018-03-21,1,46,434.8799999999999,455.5,826.56,392.0,2018-03-28
2018-03-29,1,46,378.1899999999998,434.38,805.45,428.0,2018-04-05
2018-01-01,1,47,126.17999999999998,135.95,274.98,149.0,2018-01-08
2018-01-10,1,47,138.02999999999997,141.26,280.28,143.0,2018-01-17
2018-01-19,1,47,134.96999999999994,139.24,278.27,144.0,2018-01-26
2018-01-28,1,47,131.11999999999995,148.47,287.49,157.0,2018-02-04
2018-02-06,1,47,136.59999999999994,150.79,289.82,154.0,2018-02-13
2018-02-14,1,47,151.37999999999994,152.7,291.71999999999997,141.0,2018-02-21
2018-02-22,1,47,150.05999999999992,153.84,292.87,143.0,2018-03-01
2018-03-01,1,47,167.08999999999992,174.86,313.89,147.0,2018-03-08
2018-03-08,1,47,167.0999999999999,176.27,315.28999999999996,149.0,2018-03-15
2018-03-15,1,47,167.6899999999999,177.72,316.74,150.0,2018-03-22
2018-03-22,1,47,167.82999999999993,175.66,314.69,147.0,2018-03-29
2018-03-30,1,47,144.66999999999993,166.85,305.88,162.0,2018-04-06
2018-01-01,1,48,296.12,335.75,663.49,368.0,2018-01-08
2018-01-10,1,48,311.57,334.49,662.23,351.0,2018-01-17
2018-01-19,1,48,302.33000000000004,335.69,663.4300000000001,362.0,2018-01-26
2018-01-27,1,48,340.78000000000003,348.16,675.9,336.0,2018-02-03
2018-02-04,1,48,333.66,364.67,692.41,359.0,2018-02-11
2018-02-12,1,48,350.3400000000001,367.78,695.52,346.0,2018-02-19
2018-02-20,1,48,344.46000000000015,363.49,691.23,347.0,2018-02-27
2018-02-27,1,48,384.6200000000001,416.93,744.67,361.0,2018-03-06
2018-03-06,1,48,385.3400000000001,420.09,747.8299999999999,363.0,2018-03-13
2018-03-13,1,48,384.89000000000004,425.83,753.5699999999999,369.0,2018-03-20
2018-03-20,1,48,384.71000000000004,420.97,748.71,364.0,2018-03-27
2018-03-28,1,48,336.3700000000001,384.37,712.11,376.0,2018-04-04
2018-01-01,1,49,168.35,196.68,383.09000000000003,215.0,2018-01-08
2018-01-10,1,49,179.41,198.82,385.23,206.0,2018-01-17
2018-01-19,1,49,174.17999999999998,195.78,382.19,209.0,2018-01-26
2018-01-27,1,49,197.30999999999997,207.33,393.74,197.0,2018-02-03
2018-02-04,1,49,191.92999999999998,212.98,399.39,208.0,2018-02-11
2018-02-12,1,49,202.08999999999997,212.04,398.45,197.0,2018-02-19
2018-02-20,1,49,199.37999999999994,213.71,400.12,201.0,2018-02-27
2018-02-27,1,49,221.79999999999993,242.41,428.82,208.0,2018-03-06
2018-03-06,1,49,222.52999999999992,246.15,432.56,211.0,2018-03-13
2018-03-13,1,49,222.5099999999999,247.84,434.25,212.0,2018-03-20
2018-03-20,1,49,221.8099999999999,244.08,430.49,209.0,2018-03-27
2018-03-28,1,49,193.7199999999999,221.53,407.94,215.0,2018-04-04
2018-01-01,1,50,377.65,418.01,835.06,458.0,2018-01-08
2018-01-10,1,50,392.25,428.25,845.31,454.0,2018-01-17
2018-01-19,1,50,385.36999999999995,422.13,839.19,454.0,2018-01-26
2018-01-27,1,50,430.03000000000003,435.75,852.8,423.0,2018-02-03
2018-02-04,1,50,423.05000000000007,454.16,871.22,449.0,2018-02-11
2018-02-12,1,50,443.03999999999996,454.9,871.96,429.0,2018-02-19
2018-02-20,1,50,435.44999999999993,456.16,873.21,438.0,2018-02-27
2018-02-27,1,50,486.6599999999999,512.77,929.8299999999999,444.0,2018-03-06
2018-03-06,1,50,487.2599999999998,523.43,940.49,454.0,2018-03-13
2018-03-13,1,50,487.1999999999998,523.63,940.69,454.0,2018-03-20
2018-03-20,1,50,486.9399999999998,518.5,935.56,449.0,2018-03-27
2018-03-28,1,50,426.4499999999997,486.45,903.51,478.0,2018-04-04
2018-01-01,2,1,180.70999999999998,192.64,390.19,210.0,2018-01-08
2018-01-10,2,1,192.76,193.98,391.52,199.0,2018-01-17
2018-01-19,2,1,189.36999999999998,191.88,389.41999999999996,201.0,2018-01-26
2018-01-28,2,1,182.9399999999999,203.26,400.79999999999995,218.0,2018-02-04
2018-02-06,2,1,191.8699999999999,208.05,405.59,214.0,2018-02-13
2018-02-15,2,1,187.3599999999999,209.1,406.64,220.0,2018-02-22
2018-02-23,2,1,209.25999999999988,218.26,415.79999999999995,207.0,2018-03-02
2018-03-02,2,1,234.8399999999999,240.44,437.98,204.0,2018-03-09
2018-03-09,2,1,235.24999999999986,237.4,434.94,200.0,2018-03-16
2018-03-16,2,1,234.69999999999987,239.82,437.36,203.0,2018-03-23
2018-03-23,2,1,234.73999999999984,238.63,436.17999999999995,202.0,2018-03-30
2018-03-31,2,1,202.37999999999982,234.37,431.91999999999996,230.0,2018-04-07
2018-01-01,2,2,479.85999999999996,518.01,1046.3,567.0,2018-01-08
2018-01-10,2,2,503.2599999999999,509.58,1037.87,535.0,2018-01-17
2018-01-19,2,2,486.0099999999999,519.6,1047.8899999999999,562.0,2018-01-26
2018-01-28,2,2,471.7599999999999,533.63,1061.92,591.0,2018-02-04
2018-02-06,2,2,498.03999999999985,553.55,1081.85,584.0,2018-02-13
2018-02-15,2,2,486.41999999999985,548.85,1077.1399999999999,591.0,2018-02-22
2018-02-23,2,2,546.4499999999999,572.24,1100.53,555.0,2018-03-02
2018-03-02,2,2,615.34,625.26,1153.55,539.0,2018-03-09
2018-03-09,2,2,615.21,632.47,1160.77,546.0,2018-03-16
2018-03-16,2,2,614.8499999999999,629.6,1157.8899999999999,544.0,2018-03-23
2018-03-23,2,2,615.3699999999999,633.23,1161.52,547.0,2018-03-30
2018-03-31,2,2,527.0599999999998,614.4,1142.69,616.0,2018-04-07
2018-01-01,2,3,300.47,354.73,685.8299999999999,386.0,2018-01-08
2018-01-10,2,3,311.07000000000005,348.57,679.68,369.0,2018-01-17
2018-01-19,2,3,305.08,345.92,677.02,372.0,2018-01-26
2018-01-27,2,3,342.96999999999997,362.68,693.78,351.0,2018-02-03
2018-02-04,2,3,336.58000000000004,379.0,710.0999999999999,374.0,2018-02-11
2018-02-12,2,3,352.84000000000003,378.44,709.54,357.0,2018-02-19
2018-02-20,2,3,347.14000000000004,378.21,709.31,363.0,2018-02-27
2018-02-27,2,3,389.29,430.39,761.49,373.0,2018-03-06
2018-03-06,2,3,389.27,432.71,763.81,375.0,2018-03-13
2018-03-13,2,3,388.92999999999995,433.35,764.45,376.0,2018-03-20
2018-03-20,2,3,388.94999999999993,431.22,762.3199999999999,374.0,2018-03-27
2018-03-28,2,3,339.81999999999994,388.45,719.55,380.0,2018-04-04
2018-01-01,2,4,179.91,202.76,401.42999999999995,222.0,2018-01-08
2018-01-10,2,4,191.8,207.19,405.86,215.0,2018-01-17
2018-01-19,2,4,186.66,203.16,401.83000000000004,216.0,2018-01-26
2018-01-27,2,4,209.07999999999998,211.26,409.91999999999996,201.0,2018-02-03
2018-02-04,2,4,204.84999999999997,224.31,422.98,219.0,2018-02-11
2018-02-12,2,4,215.36999999999995,224.3,422.96000000000004,208.0,2018-02-19
2018-02-20,2,4,210.9799999999999,223.05,421.71000000000004,211.0,2018-02-27
2018-02-27,2,4,235.55999999999992,253.23,451.89,217.0,2018-03-06
2018-03-06,2,4,235.9399999999999,252.73,451.39,216.0,2018-03-13
2018-03-13,2,4,235.80999999999995,254.8,453.46000000000004,218.0,2018-03-20
2018-03-20,2,4,235.62999999999994,254.06,452.72,218.0,2018-03-27
2018-03-28,2,4,207.12999999999997,235.28,433.93999999999994,227.0,2018-04-04
2018-01-01,2,5,150.41,166.67,331.81,182.0,2018-01-08
2018-01-10,2,5,161.89000000000004,168.71,333.85,172.0,2018-01-17
2018-01-19,2,5,159.26000000000005,167.95,333.08,174.0,2018-01-26
2018-01-28,2,5,154.87000000000006,174.52,339.65,185.0,2018-02-04
2018-02-06,2,5,161.70000000000007,177.51,342.65,181.0,2018-02-13
2018-02-14,2,5,178.8400000000001,179.51,344.64,166.0,2018-02-21
2018-02-22,2,5,177.4100000000001,180.19,345.33,168.0,2018-03-01
2018-03-01,2,5,198.10000000000008,206.6,371.74,174.0,2018-03-08
2018-03-08,2,5,198.3800000000001,204.42,369.56,172.0,2018-03-15
2018-03-15,2,5,198.83000000000007,204.59,369.71999999999997,171.0,2018-03-22
2018-03-22,2,5,198.12000000000006,202.26,367.39,170.0,2018-03-29
2018-03-30,2,5,172.97000000000008,198.04,363.17,191.0,2018-04-06
2018-01-01,2,6,475.11,509.12,1034.8899999999999,560.0,2018-01-08
2018-01-10,2,6,497.87,518.16,1043.93,547.0,2018-01-17
2018-01-19,2,6,486.52000000000004,510.82,1036.59,551.0,2018-01-26
2018-01-28,2,6,473.44000000000005,530.5,1056.26,583.0,2018-02-04
2018-02-06,2,6,496.1600000000001,545.7,1071.47,576.0,2018-02-13
2018-02-15,2,6,485.1,544.37,1070.1399999999999,586.0,2018-02-22
2018-02-23,2,6,544.59,568.34,1094.1100000000001,550.0,2018-03-02
2018-03-02,2,6,612.13,620.66,1146.42,535.0,2018-03-09
2018-03-09,2,6,612.35,629.12,1154.88,543.0,2018-03-16
2018-03-16,2,6,612.12,627.99,1153.76,542.0,2018-03-23
2018-03-23,2,6,612.0100000000001,630.1,1155.87,544.0,2018-03-30
2018-03-31,2,6,524.5999999999999,611.65,1137.4099999999999,613.0,2018-04-07
2018-01-01,2,7,479.00999999999993,527.13,1054.58,576.0,2018-01-08
2018-01-10,2,7,500.2299999999999,523.52,1050.96,551.0,2018-01-17
2018-01-19,2,7,481.53999999999985,526.75,1054.1999999999998,573.0,2018-01-26
2018-01-27,2,7,543.2199999999998,543.58,1071.02,528.0,2018-02-03
2018-02-04,2,7,532.3699999999998,572.88,1100.32,568.0,2018-02-11
2018-02-12,2,7,559.5899999999997,572.8,1100.25,541.0,2018-02-19
2018-02-20,2,7,551.2099999999998,568.5,1095.94,545.0,2018-02-27
2018-02-27,2,7,614.54,646.46,1173.9099999999999,560.0,2018-03-06
2018-03-06,2,7,614.92,664.9,1192.35,578.0,2018-03-13
2018-03-13,2,7,614.8399999999999,667.69,1195.1399999999999,581.0,2018-03-20
2018-03-20,2,7,614.99,667.03,1194.47,580.0,2018-03-27
2018-03-28,2,7,536.4000000000002,614.27,1141.72,606.0,2018-04-04
2018-01-01,2,8,633.26,710.37,1407.08,774.0,2018-01-08
2018-01-10,2,8,648.72,710.22,1406.93,759.0,2018-01-17
2018-01-18,2,8,721.4299999999998,725.07,1421.7800000000002,701.0,2018-01-25
2018-01-26,2,8,716.0599999999997,725.12,1421.83,706.0,2018-02-02
2018-02-03,2,8,705.6099999999997,759.05,1455.75,751.0,2018-02-10
